,predicted_label,predicted_title,predicted_desc,predicted_comp,predicted_other,pre_tasks,generated_text
382,2,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],"đề cập quá nhiều đến quyền lợi, đề cập ít đến thông tin chi tiết công việc; Tên và địa chỉ công ty rõ ràng và xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
383,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
384,2,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc có các loại bảo hiểm không được tính là một loại quyền lợi; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
385,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
386,2,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc có các loại bảo hiểm không được tính là một loại quyền lợi; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
387,1,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập quá nhiều đến quyền lợi, đề cập ít đến thông tin chi tiết công việc; Tên và địa chỉ công ty rõ ràng và xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
388,0,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
389,2,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc có các loại bảo hiểm không được tính là một loại quyền lợi; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
390,2,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc có các loại bảo hiểm không được tính là một loại quyền lợi; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
391,0,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
392,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
393,1,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập đến tiền lương không nhất quán; Giấy tờ cung cấp cho công ty nên là bản sao được công chứng, công ty không có quyền giữ giấy tờ gốc của người lao động; Chưa đề cập đến tên công ty; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
394,2,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
395,1,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập quá nhiều đến quyền lợi, đề cập ít đến thông tin chi tiết công việc; Tên và địa chỉ công ty rõ ràng và xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
396,1,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],mang tính hấp dẫn; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty rõ ràng và xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
397,1,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập đến tiền lương không nhất quán; Giấy tờ cung cấp cho công ty nên là bản sao được công chứng, công ty không có quyền giữ giấy tờ gốc của người lao động; Chưa đề cập đến tên công ty; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
398,1,1,2,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập đến tiền lương không nhất quán; Giấy tờ cung cấp cho công ty nên là bản sao được công chứng, công ty không có quyền giữ giấy tờ gốc của người lao động; Chưa đề cập đến tên công ty; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
399,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
400,1,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
401,2,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
402,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
403,0,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
404,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
405,2,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
406,1,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: cảnh báo [SEP],"đề cập quá nhiều đến quyền lợi, đề cập ít đến thông tin chi tiết công việc; Tên và địa chỉ công ty rõ ràng và xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng"
407,0,1,2,3,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tiêu cực [SEP] khía cạnh công ty: không đề cập [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
408,2,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: có yếu tố thu hút [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc có các loại bảo hiểm không được tính là một loại quyền lợi; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
409,0,1,1,2,1,khía cạnh tiêu đề: tích cực [SEP] khía cạnh mô tả: tích cực [SEP] khía cạnh công ty: tiêu cực [SEP] khía cạnh khác: tích cực [SEP] nhãn chung: rõ ràng [SEP],đề cập đến tiền lương không nhất quán; Mô tả công việc đầy đủ thông tin căn bản; Tên và địa chỉ công ty được xác thực; Các thông tin chi tiết về mức lương được cung cấp đầy đủ và rõ ràng
